Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Customer Age,City,State,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings,Discounted Price
WBXQ3BD9QZ,74495,XRQGSHDO,2022-11-16,2871,43,48,Bengaluru,Karnataka,Footwear,Sandals,Biba Sandals,Biba,M,Black,2.0,1636.4700000000003
71CQLMEBKE,66330,PQ1ESGUY,2022-12-16,1728,45,28,Dwarka,Delhi,Kids,Kids T-Shirt,Zara Kids T-Shirt,Zara,L,Black,2.2,950.4000000000001
BGMSH636TL,14321,2UAG5WP8,2023-04-22,957,53,17,Karol Bagh,Delhi,Kids,Kids Jeans,USPolo Kids Jeans,USPolo,XL,Brown,4.2,449.78999999999996
XJM7FJKRDP,25277,VFL63F6B,2023-04-18,3664,64,16,Vadodara,Gujarat,Footwear,Sports Shoes,USPolo Sports Shoes,USPolo,S,Red,3.8,1319.04
ZPCK23QVJB,36281,2JZCFMI8,2024-05-21,1861,60,58,Durgapur,West Bengal,Footwear,Casual Shoes,Nike Casual Shoes,Nike,M,White,1.8,744.4000000000001
0PBTMH7C8E,66600,NVU1BL19,2023-07-04,2673,12,27,Surat,Gujarat,Women,Saree,Puma Saree,Puma,XXL,Red,1.4,2352.2400000000002
6Z599VHN6H,27874,X7I5263K,2024-06-30,3789,32,46,Gaya,Bihar,Accessories,Bag,Flying Machine Bag,Flying Machine,S,Black,1.3,2576.52
P7W9RTLE6G,17950,2M1H62GU,2023-07-16,3199,61,35,Madurai,Tamil Nadu,Men,Shirts,Biba Shirts,Biba,XXL,Yellow,2.9,1247.6100000000001
7467JP1UDT,35684,28VIK4XA,2022-06-10,4165,11,29,Mysuru,Karnataka,Kids,Kids Jeans,Biba Kids Jeans,Biba,XXL,Green,4.3,3706.85
P087MT8WAM,15564,I36EMFRS,2022-03-09,4100,61,30,Durgapur,West Bengal,Kids,Kids Shoes,Denim Kids Shoes,Denim,XXL,Green,4.9,1599.0
KGIZ5NH8AY,92625,Q2NVVDPB,2022-01-04,2561,50,55,Pune,Maharashtra,Accessories,Bag,Biba Bag,Biba,M,White,1.9,1280.5
DMDUWOLJR9,87475,7XMD9SSJ,2024-10-07,772,28,59,Mysuru,Karnataka,Kids,Kids Jeans,Adidas Kids Jeans,Adidas,L,White,2.4,555.84
FAEMPRL6YX,56187,A3204SWD,2022-01-12,2114,53,23,Ahmedabad,Gujarat,Men,Shirts,Flying Machine Shirts,Flying Machine,XL,Blue,4.9,993.5799999999999
Z5D238LLDQ,58834,7MP2YWJN,2023-04-27,4595,46,56,Howrah,West Bengal,Kids,Kids Jeans,RedTape Kids Jeans,RedTape,L,Green,2.1,2481.3
PWFBQT82IE,98935,GYD0PICP,2022-05-06,4574,9,50,Surat,Gujarat,Kids,Kids Jeans,Roadster Kids Jeans,Roadster,XXL,Blue,4.5,4162.34
X6Y2U8JOJ7,88477,D26GJE4A,2022-10-19,2125,21,45,Madurai,Tamil Nadu,Women,Saree,Adidas Saree,Adidas,S,Brown,3.6,1678.75
V90UUNF07O,38052,QQQLZYGY,2023-05-01,2544,13,48,Dwarka,Delhi,Footwear,Casual Shoes,Zara Casual Shoes,Zara,M,Blue,4.0,2213.28
IBAG1FS73R,77357,9W48HZMB,2023-12-03,2019,11,48,Karol Bagh,Delhi,Accessories,Watch,HRX Watch,HRX,XS,Black,1.5,1796.91
K4I0DWEAMZ,92354,Y9M6YT4Y,2022-09-08,2168,40,59,Bhagalpur,Bihar,Men,Jeans,Denim Jeans,Denim,XL,Blue,2.0,1300.8
BOOKHQHNO6,60095,GLXLP5E9,2022-07-16,3010,23,47,Vadodara,Gujarat,Men,T-Shirts,Levis T-Shirts,Levis,S,Red,1.7,2317.7000000000003
GHNYP0BMSC,68570,WMM0IJLK,2023-04-25,2429,8,33,Pune,Maharashtra,Women,Top,Denim Top,Denim,S,Yellow,4.7,2234.6800000000003
NUEL7BT18G,44369,R23Z37R0,2022-05-10,2675,28,16,Lucknow,Uttar Pradesh,Kids,Kids T-Shirt,RedTape Kids T-Shirt,RedTape,L,Brown,4.7,1926.0
NKYM5G3MOL,11732,PSUDMRGX,2024-03-10,3167,19,39,Gaya,Bihar,Men,Jeans,WROGN Jeans,WROGN,XS,Yellow,2.0,2565.27
S5Q4KT9YQV,70749,RRZH58SY,2022-06-12,4132,7,21,Nagpur,Maharashtra,Men,Jeans,Adidas Jeans,Adidas,M,Blue,2.9,3842.7599999999998
NKGAWM6ZEE,26035,TO6EJ2IZ,2022-07-22,1155,11,44,Howrah,West Bengal,Men,Jeans,Adidas Jeans,Adidas,S,Yellow,2.7,1027.95
GZSFQXPQE7,25682,X1QPJTAM,2022-03-03,2829,22,44,Karol Bagh,Delhi,Accessories,Sunglasses,Levis Sunglasses,Levis,XXL,Green,1.1,2206.62
CPHKDTQZW7,31458,GIP8K4DB,2022-12-08,1127,70,46,Chennai,Tamil Nadu,Accessories,Sunglasses,H&M Sunglasses,H&M,L,Grey,3.6,338.1
JN8T2GK75T,61061,336E9Y7I,2022-04-01,1537,8,57,Patna,Bihar,Men,T-Shirts,HRX T-Shirts,HRX,S,Grey,4.3,1414.04
7LJRMTESPP,84972,480Z9WCN,2024-06-05,3299,5,30,Lucknow,Uttar Pradesh,Men,Shoes,Puma Shoes,Puma,S,Blue,1.4,3134.0499999999997
B9CM6B731H,26557,T7H9H0DC,2024-07-29,978,57,57,Mumbai,Maharashtra,Accessories,Watch,Nike Watch,Nike,M,Grey,4.8,420.54
S8Z88OXK73,46113,1HEY1IDO,2024-10-07,2136,49,53,New Delhi,Delhi,Women,Saree,Biba Saree,Biba,M,Pink,2.8,1089.3600000000001
YHHID2DA0B,28341,CV7CNWQI,2022-08-31,1658,47,54,Mumbai,Maharashtra,Men,Shoes,Roadster Shoes,Roadster,M,White,3.4,878.74
9604BP15I9,11495,6UW0OYWU,2024-07-15,4344,8,57,Coimbatore,Tamil Nadu,Kids,Kids Jeans,Puma Kids Jeans,Puma,S,Brown,2.9,3996.48
C5W556BU6L,47734,LNACSUEV,2023-06-16,3397,10,47,Mysuru,Karnataka,Accessories,Sunglasses,Campus Sunglasses,Campus,M,Green,5.0,3057.3
G4AKPNH3R6,21983,0UH16AV6,2024-01-31,1671,69,54,Nashik,Maharashtra,Kids,Kids T-Shirt,RedTape Kids T-Shirt,RedTape,XL,Green,3.0,518.0100000000001
8UAQ9D0YV4,16186,6DYHITPJ,2023-01-16,2920,37,57,Patna,Bihar,Kids,Kids Jeans,USPolo Kids Jeans,USPolo,M,Pink,2.3,1839.6
RKTDE9F8QM,63997,8KFQXN4Z,2022-11-30,2262,66,57,Bengaluru,Karnataka,Men,Jeans,WROGN Jeans,WROGN,XL,Blue,3.4,769.0799999999999
YJVD686G4C,78979,754APKWW,2023-08-12,2623,28,36,Mysuru,Karnataka,Accessories,Watch,Adidas Watch,Adidas,XL,Grey,4.5,1888.56
G5TQ260319,89623,V785OB6A,2022-07-23,303,61,27,Vadodara,Gujarat,Men,Shoes,WROGN Shoes,WROGN,S,Blue,4.8,118.17
2QGUOXNI69,12246,7AO740R5,2022-07-24,610,54,27,Mumbai,Maharashtra,Accessories,Bag,Denim Bag,Denim,L,Pink,1.5,280.59999999999997
9TAEISTWIO,52449,MXXF3S7R,2024-10-12,1553,25,15,Madurai,Tamil Nadu,Kids,Kids T-Shirt,Flying Machine Kids T-Shirt,Flying Machine,XL,Red,2.7,1164.75
1I8AFB7F2F,89698,VXLTY6XZ,2023-11-27,4714,55,52,Mysuru,Karnataka,Men,Shirts,Levis Shirts,Levis,L,Black,4.0,2121.2999999999997
OV8NYXRAZ7,49571,F0DBBEI9,2023-06-28,633,44,45,Bengaluru,Karnataka,Accessories,Sunglasses,RedTape Sunglasses,RedTape,S,White,2.7,354.48
VRZMS3ZGJF,67935,A39YRYOG,2023-11-17,1081,18,36,New Delhi,Delhi,Accessories,Bag,H&M Bag,H&M,L,Red,1.6,886.4200000000001
D3WSBVZYBG,47197,QQNWSLDM,2024-10-24,4968,50,49,Ahmedabad,Gujarat,Accessories,Sunglasses,Adidas Sunglasses,Adidas,XXL,Red,4.8,2484.0
AGNW93XTPM,47495,5XLZYADB,2022-04-09,2555,64,16,Kanpur,Uttar Pradesh,Accessories,Belt,WROGN Belt,WROGN,XL,Black,3.9,919.8
C6LCZS5BL0,87315,XR5ILF50,2024-06-15,2642,52,35,Pune,Maharashtra,Men,Jeans,Adidas Jeans,Adidas,XS,White,3.5,1268.1599999999999
72YZAXNS04,56304,SUI6W5QO,2024-06-17,1496,57,58,Surat,Gujarat,Men,Jeans,Campus Jeans,Campus,L,White,4.8,643.2800000000001
I6UKNJJG0O,59603,5R79Q1WB,2024-12-07,3815,37,48,Coimbatore,Tamil Nadu,Women,Leggings,Roadster Leggings,Roadster,XS,Brown,2.1,2403.45
OXEODLVBDQ,55631,DGVCF1XR,2022-01-25,2056,42,51,Mysuru,Karnataka,Accessories,Belt,Zara Belt,Zara,XS,White,3.5,1192.4800000000002
ZPWYAFUIRO,77874,JN2FD3GG,2022-07-26,1284,69,46,Nashik,Maharashtra,Kids,Kids Jeans,Levis Kids Jeans,Levis,S,Green,3.8,398.0400000000001
36XQ1FHRUS,48130,C7G17HDD,2023-06-23,406,37,34,New Delhi,Delhi,Women,Kurti,Nike Kurti,Nike,XL,Yellow,3.9,255.78
6MKKUSOZ2R,26770,UWQORRXV,2023-12-17,4961,32,24,Durgapur,West Bengal,Kids,Kids T-Shirt,Levis Kids T-Shirt,Levis,S,Yellow,3.8,3373.4799999999996
GM3SFUMVK5,43031,PMVINA4C,2022-03-31,4449,43,31,Bhagalpur,Bihar,Women,Kurti,Zara Kurti,Zara,XXL,Black,2.0,2535.9300000000003
MBH2EIAHEJ,72107,6XGVP3BG,2024-09-05,1496,56,16,Varanasi,Uttar Pradesh,Accessories,Bag,Campus Bag,Campus,S,Black,3.2,658.2399999999999
97Y1XK5FCG,70749,HSAF93S8,2024-03-18,3313,43,33,Surat,Gujarat,Women,Saree,Puma Saree,Puma,XS,Black,4.4,1888.4100000000003
YDKMDATETR,95871,UE6BANVU,2022-05-07,2148,64,26,Bengaluru,Karnataka,Footwear,Casual Shoes,H&M Casual Shoes,H&M,XXL,Brown,3.4,773.28
GWHXG9LH5W,87804,ZLND6LX0,2022-07-14,3206,29,32,Patna,Bihar,Women,Top,HRX Top,HRX,M,Blue,3.8,2276.2599999999998
PSTXG2VYBZ,82620,SWCD6BGJ,2022-03-13,2386,24,42,Surat,Gujarat,Footwear,Sandals,Levis Sandals,Levis,S,Black,2.6,1813.3600000000001
7AD2FSQL99,91767,V6CF6WAE,2022-01-25,3893,57,48,Mangalore,Karnataka,Women,Saree,USPolo Saree,USPolo,M,Red,3.2,1673.9900000000002
BATHQFLBPF,44147,DB1EHFNJ,2024-10-27,2604,48,28,Durgapur,West Bengal,Footwear,Sandals,Levis Sandals,Levis,L,Grey,4.0,1354.0800000000002
CT77YICMWI,33178,T4KAC131,2023-07-02,3515,42,19,Kolkata,West Bengal,Footwear,Casual Shoes,HRX Casual Shoes,HRX,M,Pink,4.9,2038.7000000000003
I9WCKMFK0P,37465,H3PGF2YI,2022-04-04,4094,65,58,Mysuru,Karnataka,Footwear,Sports Shoes,Biba Sports Shoes,Biba,M,Brown,1.5,1432.8999999999999
2RCT42O8PU,18703,522R2ZS4,2023-08-11,4055,65,31,Patna,Bihar,Kids,Kids Jeans,Nike Kids Jeans,Nike,S,Red,4.4,1419.25
VCDFMR8J7S,44255,AUH0NU4I,2022-04-28,2365,65,41,Coimbatore,Tamil Nadu,Footwear,Casual Shoes,H&M Casual Shoes,H&M,S,Red,2.3,827.75
W7YDTBFU9J,61365,NOP23UT2,2023-01-04,1113,38,51,Mysuru,Karnataka,Kids,Kids Shoes,Flying Machine Kids Shoes,Flying Machine,XL,Brown,4.3,690.06
4D631MVX05,45320,CUGTG493,2024-01-18,1828,37,58,Varanasi,Uttar Pradesh,Men,Shoes,Biba Shoes,Biba,M,Red,3.3,1151.64
PVUZUNVBLS,27177,EW1JK9P8,2023-10-07,551,12,17,Vadodara,Gujarat,Men,Shirts,Denim Shirts,Denim,S,Green,4.3,484.88
CZD3OTMC2R,88047,0EIZVAWH,2023-04-04,4542,26,47,Nagpur,Maharashtra,Women,Saree,RedTape Saree,RedTape,M,Green,2.7,3361.08
WEYFHTKJY0,79784,05HHUO5C,2023-08-26,4753,44,45,Vadodara,Gujarat,Footwear,Casual Shoes,Adidas Casual Shoes,Adidas,S,Brown,1.9,2661.6800000000003
LH2Q5ZMH6E,15897,MED6U6HH,2022-03-24,4408,47,28,Kolkata,West Bengal,Footwear,Casual Shoes,RedTape Casual Shoes,RedTape,XXL,White,2.8,2336.2400000000002
8BO2XKQZ0E,55993,2VCIQ0J8,2023-12-19,2488,14,22,Kanpur,Uttar Pradesh,Footwear,Sports Shoes,Levis Sports Shoes,Levis,M,White,1.9,2139.68
JLO6ALFI24,56796,R9T9EAE2,2024-05-12,1521,43,47,Gaya,Bihar,Women,Saree,Flying Machine Saree,Flying Machine,S,Pink,4.4,866.9700000000001
OEIQSW48XN,70343,5ZUV6D6Y,2022-05-03,4893,50,41,Howrah,West Bengal,Accessories,Belt,H&M Belt,H&M,M,Green,4.0,2446.5
VWRY24U7BF,23171,0WRDTBAA,2022-09-15,2553,49,29,Mysuru,Karnataka,Accessories,Bag,USPolo Bag,USPolo,S,Blue,3.5,1302.03
H2SW38ISM6,34183,XB5KSBB4,2024-09-17,3849,49,25,Surat,Gujarat,Men,Shoes,Adidas Shoes,Adidas,M,Grey,2.7,1962.99
OPCFSABJIA,10224,EOBJHS4P,2023-09-14,4393,45,54,Patna,Bihar,Kids,Kids Shoes,H&M Kids Shoes,H&M,S,White,2.8,2416.15
4674DKFSAN,42687,IW23B7S5,2024-03-29,2571,58,42,Nagpur,Maharashtra,Men,Shirts,Biba Shirts,Biba,M,Yellow,1.0,1079.8200000000002
4FEQS1VU6O,33845,NZPDCGCP,2022-02-09,3305,48,47,New Delhi,Delhi,Kids,Kids Jeans,Adidas Kids Jeans,Adidas,XL,Blue,1.3,1718.6000000000001
Q5ZKDN6I1P,61553,UP6K14EZ,2022-08-22,2765,45,47,Durgapur,West Bengal,Accessories,Sunglasses,Flying Machine Sunglasses,Flying Machine,XL,Pink,2.6,1520.7500000000002
XU1HSH3724,99752,ENS3P3ZI,2024-08-29,2092,33,55,Kanpur,Uttar Pradesh,Footwear,Sports Shoes,USPolo Sports Shoes,USPolo,XXL,Black,1.9,1401.6399999999999
S48464BMMO,64820,ZLJZU6Z0,2022-12-20,1398,24,42,Bhagalpur,Bihar,Women,Saree,Denim Saree,Denim,XS,Yellow,1.3,1062.48
I1XKJYDLVQ,17706,4XMJ6DDF,2022-12-15,2931,34,23,Nashik,Maharashtra,Kids,Kids Jeans,Adidas Kids Jeans,Adidas,S,Blue,3.2,1934.4599999999998
BQS8ZDUAL1,10364,W5Q16CMN,2023-03-19,4855,66,30,Dwarka,Delhi,Kids,Kids T-Shirt,Levis Kids T-Shirt,Levis,L,Grey,4.4,1650.6999999999998
D1JCW8Q5CU,14895,NHJ5O4FD,2022-10-19,3337,51,15,Karol Bagh,Delhi,Accessories,Belt,Biba Belt,Biba,L,White,1.1,1635.1299999999999
ZUQLAXI3LB,75154,2WHGSWCZ,2024-04-25,1373,31,41,Kanpur,Uttar Pradesh,Kids,Kids Jeans,RedTape Kids Jeans,RedTape,S,Red,4.2,947.3699999999999
JXOIBYOKTR,88003,I5RB88EK,2023-05-14,1887,68,29,Mumbai,Maharashtra,Women,Saree,Zara Saree,Zara,XL,Green,3.6,603.8399999999999
JXEA0TD0N9,17477,0JV6OLB3,2023-07-02,2120,20,56,Mysuru,Karnataka,Women,Kurti,Zara Kurti,Zara,XL,Grey,2.5,1696.0
T32JRC0KZH,82489,FONF6DIK,2023-04-28,4762,66,21,Karol Bagh,Delhi,Men,T-Shirts,HRX T-Shirts,HRX,M,Pink,2.4,1619.08
YBIXNZN363,76617,TSD7QGZV,2024-02-07,1085,16,15,Kolkata,West Bengal,Women,Top,HRX Top,HRX,L,Yellow,3.7,911.4
LIECTL4K7F,51437,ACZWORG4,2024-07-30,2490,45,16,Mysuru,Karnataka,Accessories,Watch,WROGN Watch,WROGN,S,Black,1.9,1369.5
QU1AE6UV51,87017,525F7IVR,2022-04-07,1896,50,17,Bengaluru,Karnataka,Footwear,Sandals,Denim Sandals,Denim,XXL,Red,4.0,948.0
LZ22GVNELQ,45758,ZOY6XGAF,2024-02-17,2319,31,39,Patna,Bihar,Kids,Kids Jeans,Zara Kids Jeans,Zara,XL,Brown,4.4,1600.11
D79Y79YWFQ,31709,OP3WD6OQ,2023-07-24,817,59,28,Durgapur,West Bengal,Accessories,Bag,RedTape Bag,RedTape,XL,Grey,2.6,334.97
HUH9ZWD6HV,75300,T2SU14NY,2024-04-27,1492,43,44,Kolkata,West Bengal,Men,Jeans,Puma Jeans,Puma,S,Brown,4.4,850.44
PYC26J2BRL,26623,S03VH9YI,2022-06-21,3577,35,50,Kolkata,West Bengal,Men,Jeans,Campus Jeans,Campus,XXL,Grey,2.3,2325.05
MCH58MONDV,24335,0BET2FTW,2022-02-23,609,12,55,Dwarka,Delhi,Accessories,Belt,USPolo Belt,USPolo,XS,White,2.4,535.92
4XDOMC5HY2,15429,CEJJQPJR,2023-10-18,420,50,34,Surat,Gujarat,Footwear,Sports Shoes,Levis Sports Shoes,Levis,M,Black,2.6,210.0
GHDWIS7QKR,32324,UG71B910,2024-02-05,4344,24,45,Howrah,West Bengal,Kids,Kids T-Shirt,Campus Kids T-Shirt,Campus,XS,Pink,3.5,3301.44
EXH9NXW32Z,45510,A8SLPAYA,2024-07-11,883,46,44,Bengaluru,Karnataka,Women,Leggings,Puma Leggings,Puma,XXL,Green,4.2,476.82000000000005
MVTHIPW1KA,81920,N5HS4COO,2024-02-21,1703,62,40,Nashik,Maharashtra,Footwear,Sandals,Campus Sandals,Campus,L,Red,1.0,647.14
KB28CQGAA6,49874,PXM7DSHV,2022-06-24,689,36,16,Mumbai,Maharashtra,Men,Jeans,HRX Jeans,HRX,XXL,White,1.8,440.96000000000004
QVCH6QNVMF,74007,JZV8L5JC,2022-07-17,2740,21,16,New Delhi,Delhi,Footwear,Casual Shoes,Puma Casual Shoes,Puma,XL,Yellow,2.5,2164.6
6WA2CJNP22,96166,CO9NR7CR,2022-01-25,2906,56,15,Durgapur,West Bengal,Kids,Kids Jeans,Levis Kids Jeans,Levis,L,Blue,1.5,1278.6399999999999
27DP4GS68L,47233,Z0NCU8IV,2024-04-16,573,18,59,Coimbatore,Tamil Nadu,Accessories,Bag,Roadster Bag,Roadster,L,Grey,5.0,469.86
K1YF93053C,95518,WH1TC8ZP,2022-11-03,571,12,20,Howrah,West Bengal,Men,T-Shirts,Biba T-Shirts,Biba,L,Grey,2.0,502.48
8M00NZXS2W,56387,H4ZU66G0,2023-10-04,1146,47,60,Kolkata,West Bengal,Footwear,Sandals,Nike Sandals,Nike,XS,Brown,4.4,607.38
WIOFYXFNL7,22329,9YQH1Y31,2024-04-15,1787,64,42,New Delhi,Delhi,Women,Leggings,Roadster Leggings,Roadster,XL,Yellow,2.7,643.3199999999999
YEAN8EP5W9,24746,1HY3DPF3,2022-12-02,3921,26,51,Lucknow,Uttar Pradesh,Footwear,Sports Shoes,RedTape Sports Shoes,RedTape,XXL,Grey,3.3,2901.54
M6TDAXZUXO,63030,VVWBF11C,2024-05-21,3487,48,34,Nashik,Maharashtra,Accessories,Belt,Zara Belt,Zara,S,Black,1.6,1813.24
V7SHNAKYVF,23095,04RAC0C6,2024-02-05,751,65,16,Noida,Uttar Pradesh,Footwear,Sandals,Puma Sandals,Puma,XS,Red,2.1,262.84999999999997
RCLFWS4Y5O,30342,ROC705HV,2023-04-24,2392,30,42,Patna,Bihar,Men,Jeans,Biba Jeans,Biba,M,Red,3.4,1674.3999999999999
HWJHLQCJK4,93380,GVVZEOE1,2023-04-20,4551,56,46,Noida,Uttar Pradesh,Women,Kurti,Flying Machine Kurti,Flying Machine,XS,Yellow,2.3,2002.4399999999998
SZU9O1T2J2,77707,WD102OLM,2024-08-27,2954,47,34,Mysuru,Karnataka,Footwear,Casual Shoes,Flying Machine Casual Shoes,Flying Machine,M,Black,4.4,1565.6200000000001
KEXOANCQK2,81688,5PIXYA6L,2022-10-28,392,18,35,Surat,Gujarat,Women,Kurti,Levis Kurti,Levis,M,Brown,2.6,321.44
XXEMHWRL02,26758,IOSJIRBO,2023-02-24,1193,35,17,Lucknow,Uttar Pradesh,Women,Saree,HRX Saree,HRX,XL,White,3.0,775.45
CUZQ34ISHJ,18151,WN913A79,2023-07-22,1383,27,45,Coimbatore,Tamil Nadu,Accessories,Watch,Roadster Watch,Roadster,XS,Red,4.2,1009.59
M5E3UKIF9M,17402,T22QM1QZ,2022-12-03,4929,25,25,Patna,Bihar,Kids,Kids Shoes,WROGN Kids Shoes,WROGN,XL,Yellow,4.4,3696.75
PAKIFM4O7P,59245,TGBH6LSL,2023-10-30,3865,38,31,Surat,Gujarat,Kids,Kids T-Shirt,RedTape Kids T-Shirt,RedTape,XS,Pink,1.6,2396.3
3LI8I7QBDM,62612,CHAAFDCW,2024-03-03,2030,7,60,Gaya,Bihar,Kids,Kids T-Shirt,Flying Machine Kids T-Shirt,Flying Machine,S,Blue,1.5,1887.8999999999999
UHBMBRMQRQ,31698,F66EGT3H,2022-03-30,3616,41,26,Patna,Bihar,Accessories,Bag,Zara Bag,Zara,S,Blue,2.0,2133.4400000000005
2OT6EY4ELV,78028,UIB4SD93,2022-12-07,4257,52,35,Howrah,West Bengal,Men,Jeans,HRX Jeans,HRX,XXL,Red,2.9,2043.36
27O5F8V2SQ,28892,R2DP25MH,2024-02-19,2213,44,54,New Delhi,Delhi,Accessories,Belt,Nike Belt,Nike,XS,White,4.0,1239.2800000000002
F1QI303ZPZ,21172,85U3BDM3,2022-01-15,4206,40,51,Mumbai,Maharashtra,Men,Shoes,Campus Shoes,Campus,XXL,Black,4.8,2523.6
SJNJMNDQVQ,56025,6WSDNRVL,2022-07-14,410,49,31,New Delhi,Delhi,Footwear,Sports Shoes,Adidas Sports Shoes,Adidas,S,White,1.1,209.1
I2C9U461MQ,21798,OH65F3ZF,2024-03-30,1728,57,16,Pune,Maharashtra,Men,Jeans,USPolo Jeans,USPolo,L,Brown,3.3,743.0400000000001
IPG0I6EF9L,65445,I0QD56L4,2023-09-24,1422,14,40,Pune,Maharashtra,Accessories,Bag,Campus Bag,Campus,M,White,3.8,1222.92
CYKAR779DU,40373,1S2JFQSP,2024-01-21,3087,43,47,Kolkata,West Bengal,Kids,Kids Jeans,Adidas Kids Jeans,Adidas,S,Blue,3.3,1759.5900000000001
SFBCPNNE38,82684,L0ZOONJF,2022-03-11,4120,5,57,Bhagalpur,Bihar,Footwear,Casual Shoes,HRX Casual Shoes,HRX,L,Green,2.4,3914.0
7VHK370PGU,97504,RJ6F9GP1,2022-03-13,2133,35,40,Kolkata,West Bengal,Footwear,Sports Shoes,Denim Sports Shoes,Denim,L,Brown,1.2,1386.45
E35QLSBRPP,34645,MDV8FR6W,2023-12-15,2208,20,50,New Delhi,Delhi,Kids,Kids T-Shirt,HRX Kids T-Shirt,HRX,XS,Yellow,4.8,1766.4
B8QEN7H3CM,30172,A9DBQYNS,2024-04-03,615,9,46,New Delhi,Delhi,Accessories,Sunglasses,Flying Machine Sunglasses,Flying Machine,M,Yellow,1.7,559.65
UF4BBKYJRT,45418,MSYEWL4V,2024-02-17,3495,35,33,Lucknow,Uttar Pradesh,Footwear,Casual Shoes,USPolo Casual Shoes,USPolo,L,Brown,1.4,2271.75
33DRROQ2BJ,63679,1O4NHFQJ,2023-06-08,2133,60,43,Mysuru,Karnataka,Footwear,Sandals,Levis Sandals,Levis,XS,Black,4.4,853.2
9N4332S5E0,62875,0XEU8XZN,2022-10-14,4876,50,59,Howrah,West Bengal,Footwear,Sports Shoes,WROGN Sports Shoes,WROGN,XL,Blue,3.1,2438.0
1U5HXQPYYA,80110,1U207WYG,2022-09-26,4705,48,50,Howrah,West Bengal,Women,Leggings,RedTape Leggings,RedTape,S,White,2.0,2446.6
CZEBR02B7B,91507,IVF0C2KU,2024-09-19,1748,70,45,Madurai,Tamil Nadu,Accessories,Sunglasses,WROGN Sunglasses,WROGN,L,White,2.9,524.4000000000001
E26ODHOX9D,12565,QA43PTVS,2022-05-08,2480,10,28,Howrah,West Bengal,Women,Kurti,HRX Kurti,HRX,XL,Black,3.8,2232.0
NT0U4QIJ7S,24500,8M09NJQB,2023-07-04,2871,62,59,Mysuru,Karnataka,Men,Shoes,Zara Shoes,Zara,XS,White,1.4,1090.98
R8FIODMPQV,30422,7JUC446N,2023-09-20,4229,58,32,Mangalore,Karnataka,Accessories,Sunglasses,Puma Sunglasses,Puma,L,Blue,1.2,1776.18
1O3T5KOZLE,19129,9OSFQGGU,2023-04-15,1561,26,25,Bhagalpur,Bihar,Accessories,Bag,Roadster Bag,Roadster,M,Grey,3.5,1155.1399999999999
M1TMCZ2BVL,73247,5HDB104J,2022-06-17,621,14,25,Howrah,West Bengal,Kids,Kids Jeans,RedTape Kids Jeans,RedTape,XS,Yellow,3.1,534.06
7JA739ZFN4,76845,R2X9QOQI,2024-08-11,3998,23,38,Karol Bagh,Delhi,Accessories,Sunglasses,Zara Sunglasses,Zara,L,Brown,3.5,3078.46
6U9MV425JC,27805,QDQ00VAQ,2023-04-18,604,51,53,Bhagalpur,Bihar,Kids,Kids Jeans,USPolo Kids Jeans,USPolo,L,Grey,4.3,295.96
RF02HD8CIS,86625,3NVQ14JC,2024-01-22,2542,54,44,New Delhi,Delhi,Men,T-Shirts,Denim T-Shirts,Denim,XXL,Red,3.7,1169.32
HFBVOBS9SH,16732,5FX47R9N,2023-02-26,1013,19,20,Patna,Bihar,Kids,Kids Shoes,Adidas Kids Shoes,Adidas,XS,Green,2.0,820.5300000000001
3VQYDPS6S9,50074,YTLETBMM,2024-12-08,4394,11,56,Karol Bagh,Delhi,Women,Saree,Biba Saree,Biba,XL,Grey,3.0,3910.66
L4NGHXG7MQ,84637,K1ELQNH3,2023-05-18,4038,67,22,Varanasi,Uttar Pradesh,Women,Top,WROGN Top,WROGN,XS,Brown,1.9,1332.5399999999997
CA7MWMTK3J,21063,WXN88CEQ,2023-02-28,1837,68,19,Mangalore,Karnataka,Footwear,Casual Shoes,Roadster Casual Shoes,Roadster,XS,Green,1.9,587.8399999999999
8VSQL3QUEX,23293,V55SGIB5,2022-12-15,1802,15,53,Surat,Gujarat,Accessories,Belt,Nike Belt,Nike,XL,Blue,3.9,1531.7
S6NPFKQVVM,29349,8DASRMA0,2023-02-12,4632,17,33,Patna,Bihar,Accessories,Bag,Adidas Bag,Adidas,M,Pink,3.2,3844.56
RUB8TWYB6Q,19637,H82PDW5D,2022-06-25,3237,57,21,Bhagalpur,Bihar,Footwear,Sandals,RedTape Sandals,RedTape,XS,Blue,5.0,1391.91
614ZWJ5P2M,10184,7K5PSIHI,2023-09-16,1393,45,32,Mumbai,Maharashtra,Kids,Kids T-Shirt,RedTape Kids T-Shirt,RedTape,XS,Green,4.8,766.1500000000001
J0F2RVJUIG,72608,MO5HPG0V,2023-05-04,3567,67,32,Mangalore,Karnataka,Men,Jeans,Flying Machine Jeans,Flying Machine,XL,Pink,1.8,1177.11
5966PSB3Y2,17961,1GJJXKH9,2023-08-06,4146,8,37,Nagpur,Maharashtra,Kids,Kids Jeans,Puma Kids Jeans,Puma,XL,Blue,2.4,3814.32
Q3TQE586KQ,33362,N0NJ64HU,2024-05-19,397,32,38,Nashik,Maharashtra,Women,Kurti,Campus Kurti,Campus,XXL,Black,3.3,269.96
